,name,rating,reviews,ctype,hq,old,employees
6609,Thejo Engineerin...,4.2,(76 Reviews),Public,"Chennai,Tamil Nadu + 15 more",48 years old,501-1k Employees (India)
6610,Voith,4.1,(76 Reviews),Private,Heidenheim + 7 more,155 years old,201-500 Employees (India)
6611,Six Red Marbles,3.6,(76 Reviews),Private,Medford + 4 more,26 years old,51-200 Employees (India)
6612,Indian Synthetic...,4.0,(76 Reviews),Private,Noida + 4 more,12 years old,201-500 Employees (India)
6613,Enser Communicat...,3.6,(76 Reviews),Private,Navi Mumbai + 6 more,14 years old,201-500 Employees (India)
6614,Clarion Technolo...,3.5,(76 Reviews),Private,"Pune,Maharashtra + 3 more",22 years old,201-500 Employees (India)
6615,Inube Software S...,3.6,(76 Reviews),Private,Bangalore + 3 more,12 years old,201-500 Employees (India)
6616,Decimal Technolo...,3.8,(76 Reviews),Private,Gurgaon + 2 more,13 years old,501-1k Employees (India)
6617,JMT Auto,4.2,(76 Reviews),Public,"Jamshedpur,Jharkhand + 5 more",35 years old,501-1k Employees (India)
6618,United Industrie...,3.9,(76 Reviews),Public,Chennai + 7 more,37 years old,
6619,IIT Kanpur,4.1,(76 Reviews),Private,Kanpur + 4 more,63 years old,201-500 Employees (Global)
6620,Spi Cinemas,4.7,(76 Reviews),Private,"Chennai,Tamil Nadu + 9 more",31 years old,201-500 Employees (India)
6621,Omega Elevators,3.7,(76 Reviews),Private,"Ahmedabad,Gujarat + 20 more",37 years old,1k-5k Employees (India)
6622,Blue Dart Aviati...,3.9,(76 Reviews),Private,Chennai + 12 more,26 years old,1k-5k Employees (India)
6623,Godrej Tyson Foo...,4.4,(76 Reviews),Public,Mumbai + 12 more,14 years old,201-500 Employees (India)
6624,Tata Lockheed Ma...,4.3,(76 Reviews),Private,Bethesda + 3 more,110 years old,11-50 Employees (India)
6625,Foodhall Future ...,3.6,(76 Reviews),Public,"Bangalore,Karnataka + 9 more",11 years old,201-500 Employees (Global)
6626,Willowood Crop S...,4.4,(76 Reviews),Private,Kolkata + 25 more,10 years old,501-1k Employees (India)
6627,Fastway Transmis...,3.4,(76 Reviews),Ludhiana + 15 more,14 years old,201-500 Employees (India),
6628,Gozocabs,4.5,(76 Reviews),Private,"Chandigarh,Union Territory Of Chandigarh + 1 more",7 years old,51-200 Employees (India)
6629,ALBANY MOLECULAR...,4.5,(76 Reviews),Private,"Albany,,NY + 3 more",31 years old,201-500 Employees (India)
6630,Dr. Willmar Schw...,4.2,(76 Reviews),Private,Karlsruhe + 11 more,156 years old,201-500 Employees (India)
6631,EDR Continuous I...,3.4,(76 Reviews),Private,Nagpur + 2 more,24 years old,51-200 Employees (India)
6632,Eat 'N' Fit Agro...,3.4,(76 Reviews),Private,"Gurgaon/Gurugram,Haryana + 24 more",8 years old,1-10 Employees (India)
6633,Radiant Enterpri...,4.2,(76 Reviews),Private,Pune + 30 more,20 years old,11-50 Employees (India)
6634,First Quantum Mi...,4.5,(76 Reviews),Private,Vancouver,39 years old,1-10 Employees (India)
6635,Sarva Shiksha Ab...,3.5,(76 Reviews),Private,Chandauli + 34 more,20 years old,501-1k Employees (Global)
6636,Same Deutz-fahr,3.6,(76 Reviews),Private,Treviglio + 6 more,95 years old,501-1k Employees (India)
6637,Dunnhumby,4.1,(76 Reviews),Private,"Brook Green,London",14 years old,501-1k Employees (India)
6638,Cogniter Technol...,4.1,(76 Reviews),Private,"Chandigarh,Haryana + 12 more",19 years old,51-200 Employees (India)
6639,Durian Industrie...,3.8,(76 Reviews),Private,"Mumbai,Maharashtra + 18 more",37 years old,501-1k Employees (India)
6640,Acrysil,3.9,(76 Reviews),Public,"Bhavnagar,Gujrat + 6 more",35 years old,201-500 Employees (India)
6641,Abu Dhabi Oil Re...,4.2,(76 Reviews),Abu Dhabi + 2 more,,,
6642,Ddrc Srl Diagnos...,3.9,(76 Reviews),Private,"Ernakulam,Kerala + 12 more",39 years old,1k-5k Employees (India)
6643,3 Gen Consulting,3.3,(76 Reviews),Private,Pune,16 years old,51-200 Employees (India)
6644,FM INDIA SUPPLY ...,3.9,(76 Reviews),Private,Pune + 15 more,55 years old,1k-5k Employees (India)
6645,MKU,3.2,(76 Reviews),Private,"Kanpur,Uttar Pradesh + 6 more",37 years old,51-200 Employees (India)
6646,UNI Klinger,4.0,(76 Reviews),Public,Pune + 7 more,39 years old,51-200 Employees (India)
6647,Rajapushpa Prope...,4.2,(76 Reviews),Private,"Hyderabad/Secunderabad,Telangana + 2 more",16 years old,201-500 Employees (India)
6648,Merino Laminates,3.7,(76 Reviews),Kolkata + 25 more,48 years old,51-200 Employees (India),
6649,RED CHIEF,3.9,(76 Reviews),Private,Gurugram + 23 more,25 years old,
6650,Anabeeb,4.5,(76 Reviews),Dammam + 5 more,39 years old,1k-5k Employees (Global),
6651,Urjanet Energy S...,4.0,(76 Reviews),Private,"Atlanta,Georgia",12 years old,201-500 Employees (India)
6652,Paytm,3.9,(648 Reviews),Public,Noida + 64 more,12 years old,10k-50k Employees (India)
6653,TTK Services,4.1,(419 Reviews),Private,Bangalore + 10 more,22 years old,1k-5k Employees (India)
6654,Dentsu Aegis Net...,3.6,(128 Reviews),Private,"London,England + 12 more",33 years old,1k-5k Employees (India)
6655,Veolia,4.3,(78 Reviews),Private,"Noida,Uttar Pradesh + 19 more",22 years old,51-200 Employees (India)
6656,Government of Ma...,4.1,(75 Reviews),Private,Madhya Pradesh + 27 more,66 years old,1 Lakh+ Employees (India)
6657,Motion Education,3.7,(75 Reviews),Private,Kota + 20 more,15 years old,51-200 Employees (India)
6658,PeopleScout,3.7,(75 Reviews),"Chicago,Illinois + 1 more",30 years old,51-200 Employees (India),
6659,IFTM University,3.1,(75 Reviews),Private,Moradabad + 8 more,26 years old,501-1k Employees (India)
6660,Netxcell,3.4,(75 Reviews),Private,"Hyderabad/Secunderabad,Telangana + 7 more",22 years old,201-500 Employees (India)
6661,Cinda Engineerin...,4.1,(75 Reviews),Private,"Noida,Uttar Pradesh + 11 more",14 years old,51-200 Employees (India)
6662,Lapp India,4.3,(75 Reviews),Private,"Stuttgart,Baden-Württemberg + 9 more",26 years old,201-500 Employees (India)
6663,Government of Ma...,4.1,(75 Reviews),Private,Madhya Pradesh + 27 more,66 years old,1 Lakh+ Employees (India)
6664,Ishan Netsol,4.2,(75 Reviews),Private,Rajkot + 19 more,22 years old,51-200 Employees (India)
6665,Uttam Toyota,4.2,(75 Reviews),Private,"Ghaziabad,Uttar Pradesh + 4 more",22 years old,501-1k Employees (India)
6666,Nando's,4.1,(75 Reviews),Private,"Putney,South West London + 9 more",35 years old,11-50 Employees (India)
6667,Rcon Pune,3.6,(75 Reviews),Hyderabad + 15 more,20 years old,201-500 Employees (Global),
6668,Rishi Laser,4.0,(75 Reviews),Public,Mumbai + 10 more,30 years old,201-500 Employees (India)
6669,NKC Projects,4.0,(75 Reviews),Private,Gurgaon + 16 more,19 years old,51-200 Employees (India)
6670,Forever New,4.2,(75 Reviews),Private,Melbourne + 19 more,16 years old,201-500 Employees (India)
6671,Ajeet Seeds,4.0,(75 Reviews),Private,Aurangabad + 11 more,36 years old,501-1k Employees (India)
6672,Primus Techsyste...,3.7,(75 Reviews),Pune + 5 more,12 years old,201-500 Employees (India),
6673,PSG Hospitals,3.8,(75 Reviews),Tamil Nadu + 3 more,96 years old,11-50 Employees (India),
6674,STAR TV,4.2,(75 Reviews),Private,Mumbai + 14 more,31 years old,201-500 Employees (Global)
6675,Allahabad High C...,4.1,(75 Reviews),Private,Allahabad + 6 more,153 years old,5k-10k Employees (India)
6676,ISKCON,4.3,(75 Reviews),Private,Mayapur + 14 more,56 years old,51-200 Employees (India)
6677,Delta Power Solu...,4.5,(75 Reviews),Private,Taiwan + 12 more,51 years old,501-1k Employees (India)
6678,Expeditors Inter...,4.2,(75 Reviews),Private,"Seattle,Washington + 15 more",43 years old,1k-5k Employees (India)
6679,Azure Knowledge ...,4.2,(75 Reviews),Private,"Palo Alto,California + 4 more",21 years old,1k-5k Employees (India)
6680,DSM SOFT,3.2,(75 Reviews),"Chennai,Tamil Nadu + 2 more",31 years old,501-1k Employees (India),
6681,Jivo Wellness,4.2,(75 Reviews),Private,"Delhi/NCR,Delhi + 8 more",14 years old,51-200 Employees (India)
6682,Presidency Unive...,2.8,(75 Reviews),Private,"Bangalore/Bengaluru,Karnataka + 4 more",9 years old,51-200 Employees (Global)
6683,Finecure Pharmac...,3.3,(75 Reviews),Public,"Ahmedabad,Gujarat + 3 more",17 years old,201-500 Employees (India)
6684,Noble Hospital,4.1,(75 Reviews),Private,"Pune,Maharashtra + 11 more",26 years old,501-1k Employees (Global)
6685,Varite,3.7,(75 Reviews),Private,San Jose + 6 more,22 years old,201-500 Employees (India)
6686,Teach For India,3.8,(75 Reviews),Private,Mumbai + 10 more,15 years old,1k-5k Employees (India)
6687,Waste Management,4.1,(75 Reviews),Private,Houston + 9 more,54 years old,51-200 Employees (India)
6688,Tatsuno India,3.8,(75 Reviews),Private,Mumbai + 9 more,16 years old,51-200 Employees (India)
6689,Delta Power Solu...,4.5,(75 Reviews),Private,Taiwan + 12 more,51 years old,501-1k Employees (India)
6690,Finecure Pharmac...,3.3,(75 Reviews),Public,"Ahmedabad,Gujarat + 3 more",17 years old,201-500 Employees (India)
6691,Forever New,4.2,(75 Reviews),Private,Melbourne + 19 more,16 years old,201-500 Employees (India)
6692,Nelco,3.8,(75 Reviews),Public,"Mumbai,Maharashtra + 16 more",82 years old,201-500 Employees (India)
6693,Ajeet Seeds,4.0,(75 Reviews),Private,Aurangabad + 11 more,36 years old,501-1k Employees (India)
6694,Teach For India,3.8,(75 Reviews),Private,Mumbai + 10 more,15 years old,1k-5k Employees (India)
6695,Noble Hospital,4.1,(75 Reviews),Private,"Pune,Maharashtra + 11 more",26 years old,501-1k Employees (Global)
6696,ISKCON,4.3,(75 Reviews),Private,Mayapur + 14 more,56 years old,51-200 Employees (India)
6697,Marvel Realtors,3.3,(75 Reviews),Private,Pune + 1 more,21 years old,501-1k Employees (India)
6698,Tatsuno India,3.8,(75 Reviews),Private,Mumbai + 9 more,16 years old,51-200 Employees (India)
6699,Cinda Engineerin...,4.1,(75 Reviews),Private,"Noida,Uttar Pradesh + 11 more",14 years old,51-200 Employees (India)
6700,Adaequare,4.3,(75 Reviews),Private,Chantilly + 2 more,21 years old,201-500 Employees (India)
6701,UB Engineering,4.1,(75 Reviews),Public,Pune + 15 more,59 years old,51-200 Employees (India)
6702,Algoworks Techno...,4.2,(75 Reviews),Private,"Noida,Uttar Pradesh + 2 more",16 years old,501-1k Employees (India)
6703,Waste Management,4.1,(75 Reviews),Private,Houston + 9 more,54 years old,51-200 Employees (India)
6704,Zopper,3.9,(75 Reviews),Private,"Noida,Uttar Pradesh + 18 more",11 years old,201-500 Employees (India)
6705,Allahabad High C...,4.1,(75 Reviews),Private,Allahabad + 6 more,153 years old,5k-10k Employees (India)
6706,Varite,3.7,(75 Reviews),Private,San Jose + 6 more,22 years old,201-500 Employees (India)
6707,IFTM University,3.1,(75 Reviews),Private,Moradabad + 8 more,26 years old,501-1k Employees (India)
6708,Global Talent Tr...,3.9,(75 Reviews),Private,"Pune,Maharashtra + 5 more",14 years old,51-200 Employees (India)
6709,Rishi Laser,4.0,(75 Reviews),Public,Mumbai + 10 more,30 years old,201-500 Employees (India)
6710,Techflow Enginee...,4.4,(75 Reviews),Navi Mumbai + 9 more,27 years old,201-500 Employees (Global),
6711,Om Telecom Logis...,4.2,(75 Reviews),Private,New Delhi + 25 more,37 years old,51-200 Employees (India)
6712,Pure & Cure Heal...,4.3,(75 Reviews),Haridwar + 5 more,17 years old,11-50 Employees (India),
6713,Aleor Dermaceuti...,3.9,(75 Reviews),Public,Vadodara + 2 more,6 years old,51-200 Employees (India)
6714,Alniche Life Sci...,3.4,(75 Reviews),Private,"Delhi,NCT + 11 more",15 years old,201-500 Employees (India)
6715,D A V School,4.3,(75 Reviews),Private,Chamba + 32 more,50k-1 Lakh Employees (India),
6716,S.k Educations,3.9,(75 Reviews),Private,"Delhi/NCR,New Delhi + 11 more",23 years old,51-200 Employees (India)
6717,iLabz Technology,2.9,(75 Reviews),LLP,"Bangalore/Bengaluru,Karnataka + 10 more",8 years old,51-200 Employees (India)
6718,B S R & Co Llp,3.4,(75 Reviews),Mumbai + 15 more,5k-10k Employees (India),,
6719,China State Cons...,3.9,(75 Reviews),Private,Beijing + 14 more,40 years old,51-200 Employees (India)
6720,SoCtronics Techn...,3.3,(75 Reviews),Private,"Hyderabad/Secunderabad,Telangana + 2 more",22 years old,501-1k Employees (India)
6721,Eldeco Infrastru...,4.3,(75 Reviews),Private,"Delhi/NCR,New Delhi + 8 more",47 years old,201-500 Employees (Global)
6722,Aleor Dermaceuti...,3.9,(75 Reviews),Public,Vadodara + 2 more,6 years old,51-200 Employees (India)
6723,D A V School,4.3,(75 Reviews),Private,Chamba + 32 more,50k-1 Lakh Employees (India),
6724,SAP Ariba,4.2,(75 Reviews),"Palo Alto,California + 3 more",26 years old,501-1k Employees (India),
6725,ALL TIME PLASTIC...,3.8,(75 Reviews),Private,"Mumbai,Maharashtra + 6 more",58 years old,51-200 Employees (India)
6726,Syntel Internati...,3.9,(75 Reviews),Chennai + 2 more,,,
6727,Sharadha Terry P...,4.0,(75 Reviews),Private,"Coimbatore,Tamil Nadu + 6 more",30 years old,1k-5k Employees (India)
6728,CL MICROMED,4.3,(75 Reviews),New Delhi + 11 more,35 years old,51-200 Employees (India),
6729,Som Projects (S....,4.1,(75 Reviews),Private,Gurugram + 12 more,36 years old,51-200 Employees (India)
6730,Devgiri Forgings,4.2,(75 Reviews),Private,Aurangabad + 4 more,37 years old,11-50 Employees (India)
6731,Duncans Industri...,4.0,(75 Reviews),Public,"Kolkata,West Bengal + 23 more",163 years old,51-200 Employees (India)
6732,Encotec Energy,3.5,(75 Reviews),Private,Noida + 14 more,13 years old,
6733,Classplus,3.2,(75 Reviews),Private,"Noida,Uttar Pradesh + 12 more",7 years old,201-500 Employees (India)
6734,Laminaar Aviatio...,3.7,(75 Reviews),Private,Singapore + 3 more,29 years old,201-500 Employees (India)
6735,Deoleo,4.0,(75 Reviews),Private,"Rivas Vaciamadrid,Madrid + 16 more",32 years old,51-200 Employees (India)
6736,Brilyant IT Solu...,4.1,(75 Reviews),Private,"Bangalore/Bengaluru,Karnataka + 5 more",8 years old,51-200 Employees (India)
6737,Gujarat Guardian...,4.1,(75 Reviews),"Noida,UP + 7 more",30 years old,201-500 Employees (India),
6738,G10X,4.7,(75 Reviews),Private,"Kochi,Kerala + 3 more",4 years old,51-200 Employees (India)
6739,Trufedu Budgetar...,3.8,(75 Reviews),Bengaluru/Bangalore + 10 more,11-50 Employees (India),,
6740,Jubilant Ingrevi...,4.2,(75 Reviews),"Noida,Uttar Pradesh + 9 more",2 years old,201-500 Employees (India),
6741,Sureti Insurance...,4.2,(75 Reviews),Coimbatore + 1 more,,,
6742,Ketsaal Retails,3.6,(75 Reviews),LLP,"Noida,Uttar Pradesh + 1 more",5 years old,201-500 Employees (Global)
6743,ANANDA GROUP,4.3,(1.2k Reviews),Private,Bhimavaram + 16 more,92 years old,
6744,Euronet Worldwid...,4.1,(138 Reviews),Private,"Leawood,Kansas + 4 more",28 years old,501-1k Employees (India)
6745,Vinove Software ...,3.7,(106 Reviews),Private,"Delhi/NCR,Delhi + 2 more",18 years old,501-1k Employees (India)
6746,Hudson's bay Com...,4.1,(88 Reviews),Private,Brampton,352 years old,501-1k Employees (India)
6747,Jal Internationa...,4.0,(76 Reviews),Private,Dammam + 8 more,37 years old,201-500 Employees (India)
6748,Fashion TV,4.2,(74 Reviews),Paris + 4 more,51-200 Employees (India),,
6749,Som Distilleries...,3.7,(74 Reviews),Private,Bhopal + 14 more,36 years old,501-1k Employees (India)
6750,OEG INDIA,4.0,(74 Reviews),Chennai + 17 more,15 years old,1k-5k Employees (Global),
6751,Adfactors PR,3.8,(74 Reviews),Private,Mumbai + 8 more,25 years old,1k-5k Employees (India)
6752,Fashion TV,4.2,(74 Reviews),Paris + 4 more,51-200 Employees (India),,
6753,NewAge Software ...,3.5,(74 Reviews),Private,"Chennai,Tamil Nadu + 3 more",16 years old,201-500 Employees (India)
6754,Ceratizit,4.5,(74 Reviews),Private,Mamer + 13 more,101 years old,201-500 Employees (India)
6755,Calibrated Healt...,3.6,(74 Reviews),Ontario,16 years old,51-200 Employees (India),
6756,Essel Finance,4.0,(74 Reviews),LLP,Mumbai + 15 more,10 years old,501-1k Employees (India)
6757,Born Commerce,4.0,(74 Reviews),"New York,New York + 2 more",11 years old,1k-5k Employees (India),
6758,Ever Electronics,3.4,(74 Reviews),Pune + 3 more,51-200 Employees (India),,
6759,Symantec Softwar...,4.4,(74 Reviews),Pune + 2 more,,,
6760,H'Reck Engineers,3.8,(74 Reviews),Mumbai + 4 more,43 years old,1k-5k Employees (India),
6761,Propel Industrie...,3.6,(74 Reviews),Private,"Coimbatore,Tamil Nadu + 5 more",13 years old,201-500 Employees (India)
6762,Smilax Laborator...,3.8,(74 Reviews),Hyderabad + 1 more,17 years old,1k-5k Employees (India),
6763,Aress Software a...,3.7,(74 Reviews),Private,"Nasik/Nashik,Maharashtra",23 years old,201-500 Employees (Global)
6764,Surevin Bpo Serv...,3.5,(74 Reviews),Public,Bhopal + 11 more,15 years old,501-1k Employees (Global)
6765,Chinmaya Vidyala...,4.2,(74 Reviews),NGO/NPO,"New Delhi,Delhi + 19 more",69 years old,51-200 Employees (India)
6766,Srikalahasthi Pi...,3.9,(74 Reviews),Public,"Chittoor,Andhra Pradesh + 3 more",31 years old,1k-5k Employees (India)
6767,Talent Sprint,4.1,(74 Reviews),"Hyderabad/Secunderabad,Telangana",14 years old,501-1k Employees (India),
6768,Karbonn Mobile,4.0,(74 Reviews),Private,Bengaluru + 24 more,13 years old,201-500 Employees (India)
6769,Desein,3.6,(74 Reviews),Private,New Delhi + 11 more,57 years old,501-1k Employees (India)
6770,ARK Infosolution...,3.7,(74 Reviews),Private,"Mumbai,Maharashtra + 10 more",10 years old,201-500 Employees (India)
6771,Sanofi Pasteur,4.4,(74 Reviews),Private,Paris + 17 more,18 years old,5k-10k Employees (Global)
6772,Clixlogix Techno...,3.5,(74 Reviews),Private,"Noida,Uttar Pradesh",10 years old,51-200 Employees (India)
6773,Dembla Valves,3.1,(74 Reviews),Thane + 10 more,37 years old,201-500 Employees (India),
6774,SGB,4.1,(74 Reviews),Private,San Diego + 13 more,51-200 Employees (India),
6775,Jain Farm Fresh ...,3.6,(74 Reviews),Public,"Jalgaon,Maharashtra + 10 more",59 years old,201-500 Employees (India)
6776,International C...,4.0,(74 Reviews),Hyderabad/Secunderabad + 6 more,1k-5k Employees (India),,
6777,Freedom English ...,3.8,(74 Reviews),New Delhi + 9 more,12 years old,501-1k Employees (India),
6778,Lulu Hypermarket,4.0,(74 Reviews),Private,Abu Dhabi + 17 more,22 years old,201-500 Employees (India)
6779,movingDneedle,3.4,(74 Reviews),Private,Hyderabad,9 years old,51-200 Employees (Global)
6780,Polmon Instrumen...,3.8,(74 Reviews),Private,Hyderabad,30 years old,51-200 Employees (India)
6781,ARK Infosolution...,3.7,(74 Reviews),Private,"Mumbai,Maharashtra + 10 more",10 years old,201-500 Employees (India)
6782,Som Distilleries...,3.7,(74 Reviews),Private,Bhopal + 14 more,36 years old,501-1k Employees (India)
6783,Vijay Raja Homes,4.1,(74 Reviews),Private,"Chennai,Tamil Nadu",73 years old,501-1k Employees (India)
6784,Clixlogix Techno...,3.5,(74 Reviews),Private,"Noida,Uttar Pradesh",10 years old,51-200 Employees (India)
6785,Ceratizit,4.5,(74 Reviews),Private,Mamer + 13 more,101 years old,201-500 Employees (India)
6786,CRMnext,4.1,(74 Reviews),Private,"Noida,Uttar Pradesh + 2 more",21 years old,1k-5k Employees (India)
6787,NewAge Software ...,3.5,(74 Reviews),Private,"Chennai,Tamil Nadu + 3 more",16 years old,201-500 Employees (India)
6788,Vandana Global,3.7,(74 Reviews),Private,"Raipur,Chhattisgarh",24 years old,1k-5k Employees (India)
6789,Magicon Impex,3.7,(74 Reviews),Private,New Delhi + 23 more,11 years old,201-500 Employees (India)
6790,A3logics,3.8,(74 Reviews),Private,"Jaipur,Rajasthan + 1 more",19 years old,201-500 Employees (India)
6791,Propel Industrie...,3.6,(74 Reviews),Private,"Coimbatore,Tamil Nadu + 5 more",13 years old,201-500 Employees (India)
6792,Lifcare Pharmacy,3.8,(74 Reviews),Private,Noida + 4 more,7 years old,51-200 Employees (India)
6793,CLR Facility Ser...,3.5,(74 Reviews),Private,Pune + 12 more,20 years old,1k-5k Employees (India)
